id,osm_id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,train,wkt
7371040-0,7371040,4703407792,248665511,37.19727761541227,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.8905261 52.3724967, 4.8905473 52.3721628)"
7371040-1,7371040,248665511,3177724788,71.72728036625686,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.8905473 52.3721628, 4.8905754 52.3717194, 4.8905561 52.3716736, 4.8905197 52.3716466, 4.8904640 52.3716296, 4.8904075 52.3716117, 4.8903554 52.3715851)"
7371045-0,7371045,46401323,46405521,109.688255459915,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8882354 52.3747846, 4.8890354 52.3756404)"
7371045-1,7371045,46405521,46410773,141.4474630365304,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8890354 52.3756404, 4.8900446 52.3767517)"
7371057-0,7371057,46378043,46378143,32.644038945351475,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8942344 52.3698720, 4.8937577 52.3699078)"
7371057-1,7371057,46378143,46378364,24.72794265851203,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8937577 52.3699078, 4.8933973 52.3699382)"
7371058-0,7371058,46383756,438497162,112.90447339508725,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8985194 52.3710517, 4.8976435 52.3701899)"
7371058-1,7371058,438497162,725239288,33.620721742362676,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8976435 52.3701899, 4.8974056 52.3699251)"
7371059-0,7371059,46377925,452388580,4.179098823735994,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.8979818 52.3698538, 4.8979213 52.3698605)"
7371065-0,7371065,46375285,46375253,26.88128998645716,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8932394 52.3693404, 4.8936349 52.3693406)"
7371065-1,7371065,46375253,46375177,32.878007566089885,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8936349 52.3693406, 4.8940515 52.3693279, 4.8941181 52.3693286)"
7371066-0,7371066,46374633,46375285,42.61382233760925,Allowed,Forbidden,Forbidden,Track,Track,Forbidden,"LINESTRING(4.8926291 52.3692534, 4.8929613 52.3692984, 4.8931819 52.3693345, 4.8932394 52.3693404)"
7371068-0,7371068,46375177,452376065,7.405160042998848,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.8941181 52.3693286, 4.8942269 52.3693251)"
7371070-0,7371070,46375287,46375322,25.3140562442831,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.8944838 52.3693258, 4.8945359 52.3693039, 4.8945446 52.3693014, 4.8945543 52.3692992, 4.8945649 52.3692981, 4.8947591 52.3692992, 4.8947729 52.3693001, 4.8947848 52.3693016, 4.8948376 52.3693166)"
7371071-0,7371071,394564271,46375432,61.850358527151855,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8960286 52.3693052, 4.8956037 52.3693627, 4.8951925 52.3694155, 4.8951392 52.3694227)"
7371074-0,7371074,46374693,3177569928,59.37242755291034,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8910147 52.3692331, 4.8914854 52.3692339, 4.8918879 52.3692239)"
7371076-0,7371076,46404063,46405315,71.04584844506677,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8934766 52.3753268, 4.8935287 52.3753489, 4.8934891 52.3756064, 4.8934398 52.3756206, 4.8930026 52.3755921, 4.8929563 52.3756192)"
7371079-0,7371079,46403986,46405521,66.71260033775212,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8898519 52.3753077, 4.8890354 52.3756404)"
7371083-0,7371083,46405973,46404672,42.768490504821614,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.9001536 52.3757782, 4.9001400 52.3757258, 4.8998468 52.3754472)"
7371084-0,7371084,850620408,46376164,57.2577678903991,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8919707 52.3694645, 4.8911368 52.3695375)"
7371087-0,7371087,46376939,46370164,185.83566950638735,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8988603 52.3696974, 4.8987877 52.3696124, 4.8975200 52.3682424)"
7371088-0,7371088,46376939,452388590,4.753749119899215,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.8988603 52.3696974, 4.8989266 52.3696838)"
7371089-0,7371089,46375178,452388593,4.72960892832925,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8999718 52.3693516, 4.9000146 52.3693851)"
7371090-0,7371090,46370468,46377925,198.0707889700619,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8965112 52.3683177, 4.8965652 52.3683704, 4.8979818 52.3698538)"
7371091-0,7371091,46377925,46376939,62.231635135046176,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8979818 52.3698538, 4.8981100 52.3698379, 4.8988603 52.3696974)"
7371094-0,7371094,46375253,2724220662,3.083719271059984,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8936349 52.3693406, 4.8936344 52.3693683)"
7371095-0,7371095,154659161,3177150927,8.290983149566554,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.8919169 52.3690398, 4.8919292 52.3689657)"
7371095-1,7371095,3177150927,605286069,108.03231460128305,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.8919292 52.3689657, 4.8919640 52.3688749, 4.8920100 52.3687903, 4.8921004 52.3686327, 4.8921766 52.3685166, 4.8922736 52.3684051, 4.8923635 52.3683051, 4.8924422 52.3682266, 4.8926035 52.3680959)"
7371096-0,7371096,46377925,452388577,4.650841520449112,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8979818 52.3698538, 4.8980148 52.3698904)"
7371100-0,7371100,46373286,46374693,30.540575875862025,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8910249 52.3689590, 4.8910166 52.3690104, 4.8910161 52.3690641, 4.8910147 52.3692331)"
7371100-1,7371100,46374693,46376164,34.92960128558586,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8910147 52.3692331, 4.8910262 52.3692863, 4.8911368 52.3695375)"
7371100-2,7371100,46376164,46379102,61.73240151576718,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8911368 52.3695375, 4.8913987 52.3700685)"
7371100-3,7371100,46379102,46381043,44.10154131011287,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8913987 52.3700685, 4.8915677 52.3704510)"
7371100-4,7371100,46381043,46382598,37.945621229963464,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8915677 52.3704510, 4.8917248 52.3707781)"
7371103-0,7371103,46379162,46377762,39.298394612638084,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.8992995 52.3701574, 4.8992440 52.3700964, 4.8990152 52.3698500)"
7371105-0,7371105,46379104,46379386,41.712978196231816,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8934389 52.3700883, 4.8928275 52.3701209)"
7371106-0,7371106,46374633,46379386,97.67496979435649,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8926291 52.3692534, 4.8926226 52.3692928, 4.8926270 52.3693511, 4.8928275 52.3701209)"
7371109-0,7371109,725239288,46379586,109.7276486165687,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.8974056 52.3699251, 4.8960264 52.3701727, 4.8958726 52.3702260)"
7371111-0,7371111,46375432,442122357,72.62537355828182,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8951392 52.3694227, 4.8954897 52.3698168, 4.8956510 52.3699954)"
7371111-1,7371111,442122357,46379586,29.762416657222104,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8956510 52.3699954, 4.8958726 52.3702260)"
7371112-0,7371112,46378494,1028402576,4.203868122904734,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8947713 52.3701148, 4.8947104 52.3701214)"
7371116-0,7371116,46369864,2379818340,66.84958374214695,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8982051 52.3681981, 4.8982529 52.3682562, 4.8987366 52.3687029)"
7371116-1,7371116,2379818340,2379818339,11.98411027021325,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8987366 52.3687029, 4.8988377 52.3687911)"
7371116-2,7371116,2379818339,2724189115,60.0840633896922,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8988377 52.3687911, 4.8993363 52.3692368)"
7371120-0,7371120,46375720,46376164,46.10121249481013,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8904896 52.3694165, 4.8905550 52.3694296, 4.8907729 52.3694770, 4.8910367 52.3695285, 4.8911368 52.3695375)"
7371122-0,7371122,46379586,7412383608,3.8198367821310018,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.8958726 52.3702260, 4.8958258 52.3702450)"
7371124-0,7371124,46380412,46379162,63.74112526446403,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.8984185 52.3703537, 4.8992995 52.3701574)"
7371125-0,7371125,46378853,46380412,42.16709052825958,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8981237 52.3700204, 4.8984185 52.3703537)"
7371126-0,7371126,46380485,1291502370,125.4575306991359,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.8924405 52.3703528, 4.8923433 52.3701227, 4.8922160 52.3698903, 4.8920031 52.3694185, 4.8919491 52.3692671)"
7371126-1,7371126,1291502370,154657778,8.43959282797282,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.8919491 52.3692671, 4.8919378 52.3691916)"
7371127-0,7371127,392391823,46375285,16.578367099426412,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.8931889 52.3691947, 4.8932394 52.3693404)"
7371133-0,7371133,46400248,46404230,114.31374423728981,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8962015 52.3746188, 4.8973747 52.3753547)"
7371134-0,7371134,46379386,46381047,36.699259786486444,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8928275 52.3701209, 4.8928999 52.3704476)"
7371134-1,7371134,46381047,46383015,45.05604433771842,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8928999 52.3704476, 4.8929887 52.3708487)"
7371136-0,7371136,7412318355,46403306,3.0516966263987895,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9006542 52.3751682, 4.9006098 52.3751723)"
7371136-1,7371136,46403306,46403879,31.805557254130697,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9006098 52.3751723, 4.9005177 52.3752139, 4.9003003 52.3752934, 4.9002003 52.3752920)"
7371139-0,7371139,46402838,46404063,100.55406434392255,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8921979 52.3750698, 4.8922393 52.3750642, 4.8929820 52.3751666, 4.8934229 52.3752025, 4.8934165 52.3752947, 4.8934766 52.3753268)"
7371140-0,7371140,46403877,46404063,86.48204842021926,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8947434 52.3753112, 4.8944638 52.3753447, 4.8934766 52.3753268)"
7371140-1,7371140,46404063,46404267,63.94752543820609,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8934766 52.3753268, 4.8926773 52.3753105, 4.8925869 52.3753195, 4.8925499 52.3753397)"
7371144-0,7371144,46399339,46400893,53.169278839392334,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8972837 52.3743607, 4.8973147 52.3744092, 4.8974267 52.3745373, 4.8974441 52.3745549, 4.8975010 52.3745796, 4.8977418 52.3746511, 4.8977948 52.3746580, 4.8978282 52.3746611)"
7371145-0,7371145,452369780,46400970,6.5829504372990595,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.8995091 52.3747212, 4.8995982 52.3746980)"
7371153-0,7371153,46400445,689168849,28.21201902149619,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8926086 52.3745972, 4.8925512 52.3748482)"
7371155-0,7371155,689168847,46401719,44.559590058209785,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8919059 52.3747759, 4.8919702 52.3747813, 4.8925422 52.3748715)"
7371155-1,7371155,46401719,46401271,109.85728124419869,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8925422 52.3748715, 4.8928409 52.3749198, 4.8930882 52.3749554, 4.8932566 52.3749665, 4.8933912 52.3749677, 4.8935421 52.3749663, 4.8937049 52.3749494, 4.8940237 52.3748963, 4.8941189 52.3748724)"
7371157-0,7371157,46400893,46401828,35.22845610714076,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8978282 52.3746611, 4.8978070 52.3746978, 4.8974069 52.3748296)"
7371158-0,7371158,46411142,46414658,102.76005708808303,Allowed,Forbidden,Forbidden,Track,Track,Forbidden,"LINESTRING(4.8928275 52.3768828, 4.8937775 52.3774688, 4.8938271 52.3775627)"
7371160-0,7371160,3177828066,3820090984,1.1401555189223262,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8960538 52.3777318, 4.8960634 52.3777234)"
7371163-0,7371163,46405971,3183752405,46.739938083044855,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8951449 52.3757428, 4.8947804 52.3758142, 4.8945216 52.3758167, 4.8944756 52.3758145)"
7371165-0,7371165,46402450,46402802,28.325077755389493,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9013743 52.3749807, 4.9013312 52.3749977, 4.9010835 52.3750949, 4.9010236 52.3751182)"
7371168-0,7371168,46402489,1365388275,7.051058566835485,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8910217 52.3750088, 4.8909211 52.3750243)"
7371168-1,7371168,1365388275,46403302,38.98909628159668,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8909211 52.3750243, 4.8908300 52.3750377, 4.8904458 52.3751295, 4.8903854 52.3751478)"
7371169-0,7371169,46403306,3188673570,4.238553679119867,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9006098 52.3751723, 4.9005965 52.3751351)"
7371170-0,7371170,46402802,7412318354,18.801953108599882,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9010236 52.3751182, 4.9009800 52.3751327, 4.9007565 52.3751570)"
7371173-0,7371173,46401589,46403816,95.45207100381192,Allowed,Forbidden,Forbidden,Track,Track,Forbidden,"LINESTRING(4.8992057 52.3747946, 4.8991552 52.3748136, 4.8983569 52.3751024, 4.8979994 52.3752338)"
7371177-0,7371177,46406546,46407159,31.24509492754659,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8988499 52.3758262, 4.8984709 52.3759851)"
7371178-0,7371178,46406347,46407203,24.859370881077442,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9001356 52.3758312, 4.9004328 52.3759614)"
7371183-0,7371183,3188673580,3188673581,61.94296121810783,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9000602 52.3757868, 4.8992665 52.3760604)"
7371185-0,7371185,46406837,1365388276,5.710933495212157,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8922852 52.3759873, 4.8922086 52.3760084)"
7371185-1,7371185,1365388276,46407671,28.524447656124664,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8922086 52.3760084, 4.8918361 52.3761265)"
7371187-0,7371187,452369778,46403879,4.209901996043784,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.9001597 52.3753191, 4.9001823 52.3753095, 4.9001942 52.3753015, 4.9002003 52.3752920)"
7371191-0,7371191,46402840,46404817,88.77910697364254,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8994787 52.3750758, 4.8991218 52.3752019, 4.8983388 52.3754653)"
7371201-0,7371201,46401872,3183590536,81.13314142713456,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8916126 52.3748305, 4.8915500 52.3747643, 4.8914190 52.3746332, 4.8913151 52.3745219, 4.8911714 52.3743653, 4.8911509 52.3743386, 4.8911307 52.3743097, 4.8911139 52.3742810, 4.8910979 52.3742513, 4.8910820 52.3742308, 4.8910670 52.3742114, 4.8910440 52.3741914)"
7371202-0,7371202,4439012076,4439012078,3.3710311140910694,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8917990 52.3747818, 4.8917536 52.3747940)"
7371202-1,7371202,4439012078,10889690742,5.744972515129955,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8917536 52.3747940, 4.8917048 52.3748032, 4.8916765 52.3748141)"
7371202-2,7371202,10889690742,4439012077,2.2572284321188305,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8916765 52.3748141, 4.8916435 52.3748164)"
7371202-3,7371202,4439012077,46401872,2.6217173879994986,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8916435 52.3748164, 4.8916126 52.3748305)"
7371206-0,7371206,46399537,2172514390,10.301257008512938,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9005257 52.3744092, 4.9005981 52.3744905)"
7371206-1,7371206,2172514390,46402802,76.15234084705612,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9005981 52.3744905, 4.9009121 52.3748569, 4.9009553 52.3749274, 4.9009880 52.3750201, 4.9010236 52.3751182)"
7371206-2,7371206,46402802,46405229,54.229283250376476,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9010236 52.3751182, 4.9010756 52.3752631, 4.9010884 52.3753180, 4.9010826 52.3753750, 4.9010651 52.3754171, 4.9010224 52.3754697, 4.9009061 52.3755715)"
7371206-3,7371206,46405229,46406348,29.598813888563637,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9009061 52.3755715, 4.9006558 52.3757891)"
7371206-4,7371206,46406348,452388567,2.2363377298510376,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.9006558 52.3757891, 4.9006359 52.3758051)"
7371208-0,7371208,46404230,3662345304,64.525347080591,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8973747 52.3753547, 4.8966105 52.3756987)"
7371208-1,7371208,3662345304,1527925299,5.016195693040179,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8966105 52.3756987, 4.8965508 52.3757252)"
7371212-0,7371212,46406347,46405973,6.025373587799564,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.9001356 52.3758312, 4.9001536 52.3757782)"
7371214-0,7371214,46404672,46406546,79.85038030317665,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8998468 52.3754472, 4.8997893 52.3754744, 4.8991489 52.3757209, 4.8988499 52.3758262)"
7371218-0,7371218,46385577,7412383611,4.8296522743762536,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.8969822 52.3714631, 4.8969202 52.3714843)"
7371219-0,7371219,46385945,46382854,78.47829962691924,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(4.8936042 52.3715076, 4.8935293 52.3712157, 4.8935269 52.3711524, 4.8935894 52.3708083)"
7371220-0,7371220,46384790,46385945,94.68788986772144,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(4.8949470 52.3712920, 4.8948561 52.3713127, 4.8936708 52.3715116, 4.8936042 52.3715076)"
7371224-0,7371224,46385484,452388608,3.143621549834656,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(4.9023842 52.3714635, 4.9023546 52.3714852)"
7371229-0,7371229,154655063,46380485,223.1937633882542,Allowed,Forbidden,Forbidden,Track,Forbidden,Forbidden,"LINESTRING(4.8928090 52.3723421, 4.8928002 52.3721457, 4.8927776 52.3717812, 4.8927652 52.3716548, 4.8927300 52.3714784, 4.8926596 52.3711789, 4.8925795 52.3708800, 4.8924405 52.3703528)"
7371230-0,7371230,46381536,9844356054,17.31238945428312,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8901143 52.3706124, 4.8900145 52.3705223, 4.8899738 52.3704827)"
7371230-1,7371230,9844356054,46377572,88.35519639726053,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(4.8899738 52.3704827, 4.8899323 52.3704438, 4.8898559 52.3703596, 4.8898044 52.3702889, 4.8897630 52.3702217, 4.8894722 52.3697523)"
